personid,income,female,education,experience,migrant,homeowner,black,hispanic,asian,unemployed,married,age,part_time
12764,26601,1,10,28,0,1,1,0,0,0,1,58,1
12765,34977,1,11,33,0,1,0,0,0,0,1,54,0
12766,3900,1,16,9,0,1,0,0,0,1,0,34,0
12767,37155,0,10,37,0,1,0,0,0,0,1,57,0
12768,28734,0,10,11,0,0,0,1,0,0,0,27,0
12769,46829,0,16,31,1,0,0,1,0,0,1,53,0
12770,30360,0,13,15,0,1,1,0,0,0,0,39,0
12771,28737,0,12,8,0,1,0,0,0,0,0,31,0
12772,37424,1,7,33,0,0,0,1,0,0,1,45,0
12773,31864,1,9,20,0,1,0,0,0,0,1,42,0
12774,27456,1,13,12,1,1,0,0,0,0,0,31,0
12775,26529,0,12,19,1,1,0,0,0,0,0,45,1
12776,25844,1,14,5,0,1,0,0,0,0,0,28,1
12777,20935,0,9,19,0,0,0,0,0,0,1,34,1
12778,30600,1,10,19,0,1,0,0,0,0,1,37,0
12779,34336,1,14,19,0,1,0,0,0,0,0,47,0
12780,28473,1,10,15,0,1,0,1,0,0,1,33,0
12781,34382,1,8,27,0,1,0,1,0,0,1,44,0
12782,30125,1,9,15,0,1,0,0,0,0,1,36,0
12783,39381,1,7,44,1,0,0,1,0,0,1,57,0
12784,50162,1,18,14,0,0,0,0,0,0,1,44,0
12785,32315,1,9,23,0,1,0,0,0,0,1,43,0
12786,34078,1,14,27,1,1,0,1,0,0,1,58,0
12787,33139,1,10,27,0,0,0,0,0,0,1,59,0
12788,64049,0,21,5,0,1,0,0,0,0,0,33,0
12789,56592,0,20,3,0,1,0,0,0,0,0,29,0
12790,37157,1,7,29,0,1,1,0,0,0,1,57,0
12791,34161,0,16,4,0,1,0,0,0,0,0,27,0
12792,31471,0,9,10,0,1,0,0,0,0,0,29,0
12793,23878,1,9,9,0,1,0,0,0,0,0,27,0
12794,32664,1,7,14,0,0,1,0,0,0,1,34,0
12795,31268,1,9,18,0,1,0,0,0,0,0,34,0
12796,10518,0,9,16,0,1,0,0,0,0,0,35,1
12797,30871,1,9,19,0,0,0,0,0,0,0,46,0
12798,31101,0,11,18,0,1,0,0,0,0,0,34,0
12799,18013,1,14,30,0,0,0,1,0,1,1,50,0
12800,32937,1,10,26,0,1,0,0,1,0,1,54,0
12801,39276,0,7,35,0,1,1,0,0,0,0,47,0
12802,29426,1,10,16,0,1,0,0,1,0,1,34,0
12803,8945,1,9,40,0,0,0,0,0,1,1,56,0
12804,26619,1,10,7,0,0,0,0,1,0,0,27,0
12805,31700,1,13,18,0,1,0,0,0,0,0,40,0
12806,53397,0,19,13,0,1,0,0,0,0,0,39,0
12807,31145,1,9,18,0,0,0,0,0,0,0,35,0
12808,16954,1,7,10,0,0,0,1,0,1,0,30,0
12809,30193,1,9,15,0,1,0,0,0,0,0,29,0
12810,25918,1,9,31,0,1,0,1,0,0,1,54,1
12811,37035,1,16,15,0,1,0,0,0,0,0,40,0
12812,34466,0,9,26,0,1,0,0,0,0,1,48,0
12813,27405,1,9,31,0,1,0,0,0,0,1,57,1
12814,34355,1,9,27,0,1,0,0,0,0,0,52,0
12815,40410,0,16,23,0,0,0,0,0,0,0,49,0
12816,28277,1,9,14,0,0,1,0,0,0,0,31,0
12817,24981,0,11,7,1,1,0,1,0,0,0,26,0
12818,58197,0,19,17,0,0,0,0,0,0,0,52,0
12819,33068,0,10,23,0,0,0,0,0,0,0,40,0
12820,28528,1,16,8,0,1,0,0,0,0,0,31,1
12821,57474,1,19,20,0,1,0,0,1,0,1,54,0
12822,31137,0,9,14,0,0,0,0,0,0,0,28,0
12823,51814,0,18,21,0,1,0,0,0,0,1,55,0
12824,4718,1,8,14,0,0,1,0,0,1,0,31,0
12825,27592,0,11,7,0,1,0,0,0,0,0,26,0
12826,36824,1,16,17,1,1,0,0,1,0,1,42,0
12827,19851,0,7,31,1,0,0,1,0,1,1,47,0
12828,36799,0,16,11,0,1,0,0,0,0,0,33,0
12829,23395,1,16,35,0,0,0,0,0,0,1,60,1
12830,24965,0,11,17,0,1,0,0,0,0,1,37,1
12831,28194,1,9,28,0,1,0,0,0,0,1,60,1
12832,30558,1,7,27,0,1,0,1,0,0,1,45,1
12833,10873,0,9,31,0,0,0,0,0,0,1,52,1
12834,33123,0,7,18,1,1,0,1,0,0,0,41,0
12835,31291,0,11,20,0,1,0,1,0,0,0,48,0
12836,37194,1,11,38,0,1,0,0,0,0,1,55,0
12837,33581,1,14,23,0,0,1,0,0,0,0,51,0
12838,20636,0,9,24,0,1,0,0,0,0,1,43,1
12839,9513,0,12,13,0,1,0,0,0,0,1,38,1
12840,32422,1,14,20,0,1,1,0,0,0,1,49,0
12841,37308,1,9,38,0,0,0,0,0,0,1,53,0
12842,32135,1,9,21,0,1,0,0,0,0,0,37,0
12843,42389,1,7,45,0,0,1,0,0,0,1,59,0
12844,33984,1,9,28,0,1,0,0,0,0,0,52,0
12845,63787,1,19,32,0,0,0,0,0,0,1,58,0
12846,17771,0,10,25,0,1,0,0,0,0,1,45,1
12847,32443,0,7,13,0,1,0,1,0,0,1,26,0
12848,14396,1,9,31,0,1,0,0,0,0,1,46,1
12849,28864,1,11,22,1,1,0,1,0,0,1,51,0
12850,30842,1,9,17,0,1,0,0,0,0,0,36,0
12851,21819,1,14,27,0,0,0,1,0,1,0,49,0
12852,39469,1,7,35,0,1,0,1,0,0,1,48,0
12853,31632,0,13,18,1,1,0,0,0,0,1,44,0
12854,31938,1,9,21,0,1,0,0,0,0,1,37,0
12855,32704,0,9,21,0,0,0,0,0,0,1,44,0
12856,34857,1,9,29,0,0,0,0,0,0,0,51,0
12857,38119,0,16,15,0,1,0,0,0,0,0,43,0
12858,27795,1,11,10,0,1,0,0,0,0,0,27,0
12859,36072,1,7,25,0,1,1,0,0,0,0,52,0
12860,32372,1,10,25,0,1,0,0,0,0,1,42,0
12861,32758,1,9,23,0,1,0,0,0,0,1,40,0
12862,34701,0,10,29,0,1,0,0,0,0,1,56,0
12863,31960,0,9,17,0,1,0,0,0,0,0,35,0
12864,34342,0,10,28,0,1,0,0,0,0,0,46,0
12865,31524,1,7,16,1,1,0,1,0,0,1,34,0
12866,29450,1,9,23,0,1,0,0,0,0,1,39,1
12867,30945,1,8,15,0,1,0,1,0,0,0,32,0
12868,14172,0,9,28,0,0,0,0,0,0,1,54,1
12869,30602,0,9,14,0,0,0,0,0,0,1,36,0
12870,38450,0,9,37,0,0,0,0,0,0,1,55,0
12871,2576,0,9,17,0,0,0,0,0,1,1,38,0
12872,32533,0,9,19,0,1,0,0,0,0,1,35,0
12873,33049,1,9,24,0,0,0,0,0,0,1,47,0
12874,36632,0,16,11,0,1,0,0,0,0,0,36,0
12875,28850,1,9,11,0,1,0,0,0,0,1,31,0
12876,11581,0,9,36,0,0,0,0,0,1,1,58,0
12877,15431,1,9,8,0,0,0,0,0,1,0,25,0
12878,39642,1,7,37,0,1,1,0,0,0,1,58,0
12879,30498,0,14,9,0,0,0,1,0,0,0,29,0
12880,47572,1,18,3,0,1,0,0,0,0,1,29,0
12881,64409,1,21,5,0,1,0,0,0,0,0,34,0
12882,29501,0,9,9,0,1,0,0,0,0,1,27,0
12883,48880,1,19,5,1,1,0,0,0,0,0,31,0
12884,19543,0,11,28,0,1,0,0,0,0,1,47,1
12885,15611,1,7,28,0,0,1,0,0,0,1,57,1
12886,35362,0,11,31,0,0,0,0,1,0,0,48,0
12887,36475,0,7,23,0,0,1,0,0,0,1,36,0
12888,32257,0,9,18,0,1,0,0,0,0,1,36,0
12889,27610,1,10,13,0,0,0,1,0,0,1,33,0
12890,28630,1,7,19,0,1,0,1,0,0,1,34,1
12891,1904,1,14,15,0,0,0,1,0,1,0,34,0
12892,27887,1,11,12,0,1,0,0,1,0,1,31,0
12893,26606,0,10,12,0,0,0,0,1,0,1,35,1
12894,16157,0,9,28,0,1,0,0,0,1,1,51,0
12895,25294,1,10,19,0,1,1,0,0,0,1,39,1
12896,35541,0,7,26,1,1,0,1,0,0,1,38,0
12897,33812,0,9,35,1,0,1,1,0,0,1,51,0
12898,26357,0,8,17,0,1,1,0,0,0,1,39,1
12899,28160,1,9,8,0,1,0,0,0,0,1,28,0
12900,30305,0,7,9,1,1,0,1,0,0,0,25,0
12901,20169,1,16,29,0,0,0,0,0,0,1,51,1
12902,32819,0,7,17,1,0,0,1,0,0,0,31,0
12903,37618,1,16,16,0,1,0,0,0,0,0,47,0
12904,10865,1,9,15,0,0,0,0,0,1,0,31,0
12905,37631,0,9,35,0,1,0,0,0,0,0,59,0
12906,16275,1,9,24,0,1,0,0,0,0,1,44,1
12907,41041,1,7,42,0,0,1,0,0,0,1,55,0
12908,61432,0,20,5,0,1,0,0,0,0,1,32,0
12909,37018,1,9,36,0,1,0,0,0,0,1,50,0
12910,52373,1,18,21,0,0,0,0,0,0,1,45,0
12911,40715,0,16,12,0,0,0,0,0,0,0,38,0
12912,35117,1,7,31,0,1,1,0,0,0,1,50,1
12913,70893,0,21,24,0,1,0,0,0,0,0,54,0
12914,13667,0,9,21,0,1,0,0,0,0,0,36,1
12915,36601,0,9,32,0,0,0,0,0,0,0,53,0
12916,37466,1,16,17,0,1,0,0,0,0,0,40,0
12917,33600,1,10,28,0,0,0,0,1,0,1,48,0
12918,49742,0,16,28,0,1,1,0,0,0,0,56,0
12919,32718,1,9,24,0,1,0,0,0,0,1,43,0
12920,35963,0,9,31,0,1,0,0,0,0,0,57,0
12921,16442,1,14,20,0,1,0,1,0,0,0,40,1
12922,15453,0,9,28,0,0,1,0,0,1,0,45,0
12923,41182,0,16,24,0,1,0,0,0,0,1,59,0
12924,35319,0,16,4,0,1,0,0,0,0,1,27,0
12925,54500,1,18,29,0,0,0,0,0,0,0,55,0
12926,32851,0,7,22,1,0,0,1,0,0,0,36,0
12927,28533,1,10,12,0,1,0,0,0,0,0,27,0
12928,20971,1,7,23,0,0,0,1,0,1,1,39,0
12929,31859,0,10,30,0,1,0,0,0,0,0,50,1
12930,30641,1,11,19,0,0,0,0,1,0,0,36,0
12931,12043,0,11,32,0,0,0,0,1,0,0,51,1
12932,38256,1,16,6,0,0,1,0,0,0,0,28,0
12933,39167,0,8,38,0,1,1,0,0,0,1,59,0
12934,30337,0,9,17,0,1,0,1,0,0,1,37,0
12935,34585,1,14,23,0,1,1,0,0,0,1,47,0
12936,33770,1,7,19,0,1,0,1,0,0,1,39,0
12937,33467,0,8,21,0,1,1,0,0,0,0,36,0
12938,9686,0,9,23,0,0,0,0,0,1,1,39,0
12939,33409,1,9,29,0,0,0,1,0,0,0,50,0
12940,32831,0,9,20,0,1,0,0,0,0,1,44,0
12941,70708,1,21,11,0,1,0,0,0,0,1,43,0
12942,38440,1,16,20,0,1,0,0,0,0,0,47,0
12943,30563,0,9,15,0,1,0,0,0,0,0,35,0
12944,38862,1,7,33,0,1,0,1,0,0,1,52,0
12945,25264,1,10,21,0,1,0,0,0,0,1,44,1
12946,34216,0,14,25,1,1,0,1,0,0,1,49,0
12947,30620,0,9,14,0,1,0,0,0,0,0,28,0
12948,27654,0,10,7,0,1,0,0,0,0,0,25,0
12949,32626,1,9,26,0,1,0,0,0,0,1,54,0
12950,30980,1,7,12,0,1,1,0,0,0,0,26,0
12951,26197,0,9,21,0,1,0,0,0,0,0,43,1
12952,37653,0,16,14,0,0,0,0,0,0,1,36,0
12953,9988,1,10,12,0,1,0,0,0,0,1,30,1
12954,25022,1,13,21,0,0,0,0,0,0,1,52,1
12955,35652,1,14,27,0,1,0,0,0,0,1,53,0
12956,33475,1,9,39,0,1,0,0,0,0,1,55,1
12957,12858,0,9,22,0,1,0,0,0,0,0,36,1
12958,36661,1,7,34,0,1,1,0,0,0,1,54,0
12959,38251,0,10,43,0,0,1,0,0,0,1,59,0
12960,32476,1,10,30,0,1,0,0,0,0,0,50,1
12961,27899,1,11,11,0,1,0,0,0,0,0,28,0
12962,36624,0,9,33,0,1,0,0,0,0,0,53,0
12963,42691,0,16,27,0,1,0,0,0,0,0,54,0
12964,16186,0,9,22,0,0,0,0,0,0,1,44,1
12965,34919,0,10,30,0,0,0,0,0,0,0,53,0
12966,9537,0,9,21,0,0,1,0,0,1,1,41,0
12967,29193,1,14,24,0,0,0,0,0,0,1,58,1
12968,28321,0,11,9,0,1,0,0,0,0,1,26,0
12969,9331,0,10,18,0,1,0,0,0,1,0,43,0
12970,29012,0,12,11,0,1,1,0,0,0,0,36,0
12971,13851,1,9,16,0,0,0,0,0,0,1,39,1
12972,29379,0,10,13,0,1,0,0,0,0,0,30,0
12973,32475,1,11,25,0,1,0,0,0,0,0,41,0
12974,19589,0,7,15,0,1,0,1,0,0,1,28,1
12975,39088,0,15,25,0,0,0,0,0,0,1,53,0
12976,29132,1,9,14,0,1,0,0,0,0,0,29,0
12977,34187,1,9,27,0,0,0,0,0,0,1,57,0
12978,7493,1,10,25,0,1,0,0,0,1,1,57,0
12979,27554,1,11,12,0,1,0,1,0,0,1,28,0
12980,65227,0,20,26,0,0,0,0,0,0,0,56,0
12981,23039,0,9,17,0,1,0,0,0,0,0,38,1
12982,9509,0,9,16,0,1,0,0,0,0,1,37,1
12983,14389,1,9,19,0,1,0,0,0,0,1,33,1
12984,32097,0,9,17,0,1,0,0,0,0,0,34,0
12985,21078,1,16,13,0,1,0,0,0,1,1,40,0
12986,34143,0,14,19,0,0,1,0,0,0,1,39,0
12987,33905,1,9,27,0,1,0,0,0,0,1,50,0
12988,5449,0,14,22,0,0,1,0,0,1,0,47,0
12989,27977,1,9,9,0,0,0,0,0,0,0,28,0
12990,35829,0,12,33,0,1,1,0,0,0,1,50,0
12991,44004,1,16,26,0,1,0,0,0,0,1,56,0
12992,30337,1,12,26,1,0,1,1,0,0,0,49,0
12993,38986,0,9,40,0,1,0,0,0,0,1,60,0
12994,31877,1,11,23,0,1,0,0,0,0,1,46,0
12995,35239,1,13,29,0,0,0,0,0,0,1,51,0
12996,28909,1,9,15,0,1,0,0,0,0,0,34,0
12997,25593,1,7,45,0,0,0,1,0,1,1,60,0
12998,26523,1,10,9,0,0,0,1,0,0,0,27,0
12999,35943,1,7,25,0,0,1,0,0,0,1,52,0
13000,28120,1,13,6,0,1,0,0,0,0,0,26,0
13001,31751,0,9,17,0,1,0,0,0,0,1,38,0
13002,54833,0,19,16,0,1,0,0,0,0,1,49,0
13003,37238,0,7,25,0,0,0,1,0,0,1,39,1
13004,32483,1,7,29,0,0,1,0,0,0,1,53,1
13005,32691,0,14,14,0,1,0,0,0,0,0,34,0
13006,30587,1,12,15,0,1,0,0,0,0,0,42,0
13007,35421,0,11,31,0,1,0,0,1,0,0,49,0
13008,20194,0,9,11,0,0,0,0,0,0,0,25,1
13009,30681,0,12,15,0,1,0,0,0,0,1,40,0
13010,33519,1,13,20,0,1,0,0,0,0,1,47,0
13011,29268,0,9,9,0,0,0,0,0,0,0,29,0
13012,39293,1,15,34,0,0,0,0,1,0,1,59,0
13013,31874,1,9,16,0,0,0,0,0,0,1,33,0
13014,31931,0,13,13,0,1,0,0,1,0,0,39,0
13015,34330,1,7,19,0,1,0,1,0,0,1,40,0
13016,12661,1,10,26,0,0,0,0,0,0,1,52,1
13017,10825,0,7,11,0,1,1,0,0,0,0,26,1
13018,39147,0,9,41,0,1,0,0,0,0,1,59,0
13019,28419,1,13,8,0,0,0,0,0,0,0,27,0
13020,28142,0,10,29,1,1,0,0,1,0,1,46,1
13021,85828,1,21,10,0,1,0,0,0,0,0,38,0
13022,3361,1,10,9,0,1,0,0,0,1,0,26,0
13023,35392,0,9,34,1,1,0,0,0,0,0,48,0
13024,35975,0,9,29,0,0,0,0,0,0,0,48,0
13025,30479,0,9,17,0,1,1,0,0,0,1,35,0
13026,21644,0,7,27,0,1,0,1,0,0,1,41,1
13027,30159,0,9,12,0,1,0,0,0,0,0,26,0
13028,41421,1,7,41,0,0,0,1,0,0,1,55,0
13029,30620,1,9,19,0,1,0,0,0,0,0,41,0
13030,27573,0,10,9,0,1,0,1,0,0,0,28,0
13031,54293,1,18,24,0,1,0,0,0,0,0,52,0
13032,39086,0,7,37,1,1,0,1,0,0,1,49,0
13033,21338,0,9,22,0,1,0,0,0,0,1,48,1
13034,30597,1,10,20,0,1,0,0,0,0,1,44,0
13035,38885,1,7,33,0,0,1,0,0,0,1,50,0
13036,3910,0,19,15,0,0,0,1,0,1,0,46,0
13037,27008,0,12,4,0,1,0,1,0,0,0,25,0
13038,35098,0,7,19,0,1,1,0,0,0,1,32,0
13039,30089,1,12,15,0,1,0,0,0,0,0,33,0
13040,32036,1,9,27,0,1,0,0,0,0,1,53,1
13041,28090,1,9,9,0,0,0,0,0,0,1,25,0
13042,18015,0,9,10,0,1,0,0,0,0,1,29,1
13043,8979,0,10,32,0,0,1,0,0,1,1,51,0
13044,40705,1,16,27,0,1,0,0,0,0,0,53,0
13045,35327,0,14,25,0,1,1,0,0,0,0,47,0
13046,34911,1,9,29,0,0,0,0,0,0,1,49,0
13047,11441,1,9,34,0,1,0,0,0,0,1,49,1
13048,31019,0,12,18,0,0,0,1,0,0,0,38,0
13049,27473,1,12,11,0,1,1,0,0,0,0,30,0
13050,89151,0,19,22,0,0,1,0,0,0,1,54,0
13051,32787,0,11,23,0,1,0,0,0,0,1,42,0
13052,33999,0,10,27,0,0,0,0,0,0,1,44,0
13053,3128,1,11,19,0,0,0,0,0,1,0,38,0
13054,40082,0,17,3,1,0,0,1,0,0,0,26,0
13055,29055,1,12,14,0,1,0,0,0,0,0,31,0
13056,63059,0,19,3,0,0,1,0,0,0,0,27,0
13057,12143,1,9,31,0,1,0,0,0,0,1,55,1
13058,30627,1,8,14,0,1,0,1,0,0,0,29,0
13059,79054,1,21,19,0,1,0,0,0,0,0,58,0
13060,22959,0,11,28,0,1,0,0,0,0,1,46,1
13061,31492,0,14,7,0,1,0,0,0,0,0,31,0
13062,19767,0,9,36,0,1,0,0,0,0,1,59,1
13063,21343,1,9,16,0,1,0,0,0,0,0,36,1
13064,27655,0,11,8,0,1,0,0,0,0,0,26,0
13065,30262,0,9,12,0,0,0,0,0,0,1,26,0
13066,3656,1,7,26,0,0,1,0,0,1,1,49,0
13067,30708,0,12,14,0,1,0,0,0,0,0,40,0
13068,13073,0,7,28,0,1,0,1,0,0,1,49,1
13069,35904,0,9,29,0,1,0,0,0,0,1,43,0
13070,35764,1,16,11,0,0,0,0,0,0,0,38,0
13071,34076,0,13,19,0,0,0,0,0,0,1,41,0
13072,33782,0,11,34,1,1,0,1,0,0,1,54,0
13073,40934,1,7,46,0,1,1,0,0,0,1,60,0
13074,17767,0,10,41,0,1,0,0,0,0,1,59,1
13075,36548,0,16,9,0,1,0,0,0,0,0,34,0
13076,29369,0,10,12,0,0,0,0,0,0,1,34,0
13077,37214,1,15,17,0,1,0,0,0,0,0,40,0
13078,45215,0,16,35,0,1,0,0,0,0,1,58,0
13079,37458,1,8,40,0,0,1,0,0,0,1,57,0
13080,35902,0,10,32,0,0,0,0,0,0,1,55,0
13081,65575,1,21,11,0,0,0,0,0,0,0,42,0
13082,30278,1,8,20,1,0,0,1,0,0,1,47,0
13083,30083,1,7,30,0,0,1,0,0,0,1,46,1
13084,10172,1,12,27,0,1,0,0,0,0,0,50,1
13085,39118,1,16,21,0,1,0,0,0,0,1,55,0
13086,35904,1,15,24,1,1,0,1,0,0,0,51,0
13087,33780,1,7,22,0,1,0,1,0,0,1,41,0
13088,34721,0,9,26,0,0,0,0,0,0,1,51,0
13089,29674,1,9,19,1,1,0,0,0,0,1,36,0
13090,30861,1,9,24,0,0,1,1,0,0,1,49,0
13091,21021,0,7,28,0,0,1,0,0,0,1,43,1
13092,35611,1,9,33,0,1,0,0,0,0,0,59,0
13093,46647,1,16,34,0,1,0,0,0,0,0,58,0
13094,14579,1,11,12,0,1,0,0,0,1,0,32,0
13095,38674,0,9,38,0,1,0,0,0,0,1,55,0
13096,35255,0,9,28,0,1,0,0,0,0,1,46,0
13097,25108,1,8,35,0,1,1,0,0,0,1,56,1
13098,17855,0,7,19,1,1,0,1,0,0,0,37,1
13099,35530,1,15,13,0,1,0,0,0,0,0,34,0
13100,31516,0,14,19,1,1,0,1,0,0,0,42,0
13101,30365,0,9,23,1,1,0,1,0,0,0,41,0
13102,18836,0,12,20,1,0,0,1,0,1,0,41,0
13103,30029,0,9,12,0,0,0,0,0,0,1,31,0
13104,10224,0,14,4,0,0,1,0,0,1,0,25,0
13105,34396,0,9,25,0,0,0,0,0,0,0,50,0
13106,9935,1,9,14,0,0,0,0,0,0,1,34,1
13107,25943,1,10,17,0,1,0,0,1,0,0,35,1
13108,14293,0,9,45,0,1,0,0,0,0,1,60,1
13109,29215,1,9,15,0,1,0,1,0,0,1,34,0
13110,36163,0,14,21,0,1,0,0,0,0,1,48,0
13111,2160,0,7,25,0,0,1,1,0,1,1,52,0
13112,12058,1,7,27,0,1,1,0,0,0,1,54,1
13113,12633,1,9,30,0,1,0,0,0,0,1,48,1
13114,11278,0,9,34,0,1,0,0,0,0,1,52,1
13115,30598,1,10,28,0,0,0,0,1,0,1,55,1
13116,30991,0,14,5,0,0,0,0,0,0,0,26,0
13117,37304,0,11,37,0,1,0,0,0,0,1,57,0
13118,32865,0,7,16,0,1,0,1,0,0,0,32,0
13119,34440,0,16,4,0,1,0,0,0,0,0,26,0
13120,31369,0,9,17,0,1,0,0,0,0,0,40,0
13121,35227,0,16,13,1,0,0,0,0,0,0,36,0
13122,36041,0,7,27,1,1,0,1,0,0,0,48,0
13123,17936,0,11,17,0,1,0,0,0,0,0,38,1
13124,31095,0,14,12,0,1,1,0,0,0,1,31,0
13125,34537,0,9,27,0,1,0,0,0,0,1,51,0
13126,14897,1,9,20,0,0,0,0,0,0,1,40,1
13127,43462,0,7,45,0,1,0,1,0,0,1,58,0
13128,33780,0,14,25,1,1,0,1,0,0,1,56,0
13129,36890,0,16,12,0,0,0,0,0,0,1,36,0
13130,37695,0,7,30,0,1,0,1,0,0,1,49,0
13131,16422,1,7,31,0,1,1,0,0,0,1,53,1
13132,31069,1,7,30,0,1,0,1,0,0,1,54,1
13133,35756,0,8,28,0,0,0,1,0,0,1,43,0
13134,33222,0,10,24,0,0,0,0,0,0,0,50,0
13135,10686,0,9,8,0,0,0,0,0,1,0,25,0
13136,41695,1,16,29,0,0,0,0,0,0,1,59,0
13137,38852,0,17,10,1,1,0,0,1,0,1,32,0
13138,27024,1,12,6,0,1,0,0,0,0,0,25,0
13139,34259,1,16,4,0,1,0,0,0,0,0,26,0
13140,41688,1,7,44,0,0,1,0,0,0,1,56,0
13141,27624,1,11,10,0,1,0,0,0,0,0,32,0
13142,29399,0,11,12,0,1,0,0,0,0,0,34,0
13143,34256,1,9,30,0,0,0,0,0,0,1,46,0
13144,12003,0,9,28,0,1,0,0,0,0,1,44,1
13145,747037,0,19,3,0,1,0,1,0,0,0,27,1
13146,30898,0,9,16,0,1,0,0,0,0,0,32,0
13147,29859,1,9,14,0,1,0,0,0,0,1,29,0
13148,32399,0,12,18,0,1,0,0,0,0,0,47,0
13149,221393,0,22,2,0,1,0,0,1,0,0,30,0
13150,21818,0,9,17,0,1,0,0,0,0,0,32,1
13151,75723,1,21,9,0,1,0,0,0,0,0,35,0
13152,34519,1,8,28,0,1,1,0,0,0,1,56,0
13153,38608,1,17,9,0,1,0,0,1,0,0,32,0
13154,15739,1,9,12,0,1,0,0,0,0,0,33,1
13155,15844,1,13,27,0,0,1,0,0,0,1,57,1
13156,32581,1,14,12,0,1,0,0,0,0,0,33,0
13157,32055,0,9,18,0,1,0,0,0,0,0,41,0
13158,12373,1,10,24,1,1,0,0,0,1,0,55,0
13159,37983,0,14,32,0,1,1,0,0,0,0,56,0
13160,27540,0,12,8,0,1,0,1,0,0,1,26,0
13161,15706,0,9,19,0,1,0,0,0,0,0,39,1
13162,36553,1,11,39,0,1,0,0,0,0,1,58,1
13163,37918,0,9,37,0,1,0,1,0,0,1,58,0
13164,34782,1,9,29,0,1,0,0,0,0,1,54,0
13165,29398,0,9,25,0,0,0,0,0,0,0,45,1
13166,10972,0,9,19,0,1,0,0,0,0,1,45,1
13167,17046,0,9,20,0,1,0,0,0,0,1,44,1
13168,15297,1,7,15,0,1,1,0,0,0,1,28,1
13169,47017,0,17,19,0,1,0,0,0,0,1,53,0
13170,13154,1,13,16,1,0,0,0,0,0,1,37,1
13171,32849,0,9,21,0,0,0,0,0,0,0,44,0
13172,79209,0,21,4,0,1,0,0,0,0,0,32,0
13173,24152,0,8,29,0,0,0,1,0,1,1,48,0
13174,41826,1,17,14,0,1,0,0,0,0,1,36,0
13175,35698,0,9,29,0,1,0,0,0,0,0,46,0
13176,32057,1,7,15,0,0,1,0,0,0,1,34,0
13177,34313,1,16,7,0,1,0,0,0,0,0,28,0
13178,50332,0,17,24,0,1,0,0,0,0,0,47,0
13179,35798,1,7,30,0,0,1,0,0,0,1,59,0
13180,29372,0,10,13,0,1,0,0,1,0,1,34,0
13181,15294,1,9,26,0,0,0,0,0,0,0,40,1
13182,32470,1,9,22,0,1,0,0,0,0,1,40,0
13183,29392,0,9,9,0,0,0,0,0,0,0,28,0
13184,33866,1,7,23,0,1,1,0,0,0,1,35,0
13185,37631,1,10,41,0,1,0,0,0,0,1,56,0
13186,75592,0,21,5,0,1,0,0,0,0,0,33,0
13187,34454,0,9,27,0,1,0,0,0,0,0,48,0
13188,34982,1,16,9,0,0,0,0,0,0,0,34,0
13189,29020,1,7,9,1,0,0,1,0,0,0,25,0
13190,32335,0,9,28,0,1,0,0,0,0,1,59,1
13191,40117,1,16,13,0,1,0,0,0,0,1,43,0
13192,42313,1,17,19,0,1,0,0,1,0,0,49,0
13193,22532,1,9,23,0,1,0,0,0,0,0,40,1
13194,5584,1,7,26,0,0,0,1,0,1,0,44,0
13195,32256,1,16,7,1,0,0,0,0,0,0,28,0
13196,27814,1,11,14,0,1,0,0,0,0,1,31,1
13197,31878,1,9,20,0,1,0,0,0,0,0,46,0
13198,47539,0,18,11,0,1,0,0,0,0,1,34,0
13199,36670,1,9,35,0,1,0,0,0,0,1,57,0
13200,28691,0,9,11,0,0,1,0,0,0,1,26,0
13201,74490,1,21,12,0,1,0,0,0,0,0,46,0
13202,32406,1,9,26,0,1,1,0,0,0,1,51,0
13203,28686,1,9,9,0,1,0,0,0,0,0,29,0
13204,15653,0,9,17,0,1,0,0,0,0,0,38,1
13205,28200,1,9,9,0,0,0,0,0,0,0,26,0
13206,32035,0,9,18,0,1,0,0,0,0,0,43,0
13207,13821,1,7,16,1,0,1,0,0,0,1,29,1
13208,30119,1,9,16,0,1,0,0,0,0,0,37,0
13209,37764,1,16,18,0,1,0,0,0,0,1,43,0
13210,29496,0,9,14,0,1,1,0,0,0,0,34,0
13211,60401,0,20,16,0,1,0,0,0,0,0,47,0
13212,33122,0,14,18,0,1,1,0,0,0,0,47,0
13213,26665,1,15,32,0,1,0,0,0,0,1,54,1
13214,37668,0,17,6,1,1,0,0,0,0,0,29,0
13215,35590,1,9,32,0,1,0,0,0,0,1,47,0
13216,34793,0,7,17,0,1,0,1,0,0,1,35,0
13217,14527,0,13,15,0,0,0,0,0,0,0,34,1
13218,32392,0,14,16,0,1,0,1,0,0,1,36,0
13219,34870,0,16,4,0,1,0,0,0,0,0,25,0
13220,50640,1,17,27,0,0,0,1,0,0,0,51,0
13221,38616,0,16,16,0,1,0,0,0,0,0,45,0
13222,36475,1,9,34,0,1,0,0,0,0,1,57,0
13223,31010,1,7,10,0,1,1,0,0,0,0,26,0
13224,7809,1,11,31,0,0,1,0,0,1,1,56,0
13225,30262,1,9,15,0,0,0,0,0,0,0,29,0
13226,30235,0,11,15,0,0,0,0,0,0,0,33,0
13227,33624,1,9,25,0,1,0,0,0,0,1,39,0
13228,29256,0,9,9,0,1,0,0,0,0,1,29,0
