year,origin,destin,id,dist,passen,fare,bmktshr
1999,"NEW YORK, NY","RICHMOND, VA",946,292,537,224,.57130003
2000,"NEW YORK, NY","RICHMOND, VA",946,292,632,211,.4012
1997,"NEW YORK, NY","ROCHESTER, NY",947,254,768,138,.66430002
1998,"NEW YORK, NY","ROCHESTER, NY",947,254,678,129,.62660003
1999,"NEW YORK, NY","ROCHESTER, NY",947,254,661,144,.65620005
2000,"NEW YORK, NY","ROCHESTER, NY",947,254,1308,100,.49330002
1997,"NEW YORK, NY","SACRAMENTO, CA",948,2512,200,362,.35669997
1998,"NEW YORK, NY","SACRAMENTO, CA",948,2512,195,351,.50310004
1999,"NEW YORK, NY","SACRAMENTO, CA",948,2512,212,352,.45229998
2000,"NEW YORK, NY","SACRAMENTO, CA",948,2512,257,344,.35900003
1997,"NEW YORK, NY","SALT LAKE CITY, UT",949,1982,510,305,.43340001
1998,"NEW YORK, NY","SALT LAKE CITY, UT",949,1982,604,284,.52749997
1999,"NEW YORK, NY","SALT LAKE CITY, UT",949,1982,562,301,.55680001
2000,"NEW YORK, NY","SALT LAKE CITY, UT",949,1982,692,287,.57490003
1997,"NEW YORK, NY","SAN ANTONIO, TX",950,1574,567,250,.44080001
1998,"NEW YORK, NY","SAN ANTONIO, TX",950,1574,482,263,.44459999
1999,"NEW YORK, NY","SAN ANTONIO, TX",950,1574,494,301,.44549999
2000,"NEW YORK, NY","SAN ANTONIO, TX",950,1574,505,318,.4765
1997,"NEW YORK, NY","SAN DIEGO, CA",951,2426,1025,342,.30290002
1998,"NEW YORK, NY","SAN DIEGO, CA",951,2426,1188,318,.3515
1999,"NEW YORK, NY","SAN DIEGO, CA",951,2426,1242,335,.34630001
2000,"NEW YORK, NY","SAN DIEGO, CA",951,2426,1265,383,.31799999
1997,"NEW YORK, NY","SAN FRANCISCO, CA",952,2577,5034,392,.38159999
1998,"NEW YORK, NY","SAN FRANCISCO, CA",952,2577,5455,365,.403
1999,"NEW YORK, NY","SAN FRANCISCO, CA",952,2577,5713,404,.39419997
2000,"NEW YORK, NY","SAN FRANCISCO, CA",952,2577,5161,477,.36970001
1997,"NEW YORK, NY","SAN JOSE, CA",953,2565,210,427,.31799999
1998,"NEW YORK, NY","SAN JOSE, CA",953,2565,398,341,.52719998
1999,"NEW YORK, NY","SAN JOSE, CA",953,2565,627,368,.45590001
2000,"NEW YORK, NY","SAN JOSE, CA",953,2565,808,458,.4296
1997,"NEW YORK, NY","SANTA ANA, CA",954,2434,399,394,.34400001
1998,"NEW YORK, NY","SANTA ANA, CA",954,2434,575,312,.4919
1999,"NEW YORK, NY","SANTA ANA, CA",954,2434,616,361,.48540002
2000,"NEW YORK, NY","SANTA ANA, CA",954,2434,667,401,.41419998
1997,"NEW YORK, NY","SARASOTA, FL",955,1034,431,168,.52599996
1998,"NEW YORK, NY","SARASOTA, FL",955,1034,413,169,.57419997
1999,"NEW YORK, NY","SARASOTA, FL",955,1034,389,173,.60830003
2000,"NEW YORK, NY","SARASOTA, FL",955,1034,342,172,.55509996
1997,"NEW YORK, NY","SAVANNAH, GA",956,713,364,164,.3351
1998,"NEW YORK, NY","SAVANNAH, GA",956,713,438,147,.36490002
1999,"NEW YORK, NY","SAVANNAH, GA",956,713,416,158,.3339
2000,"NEW YORK, NY","SAVANNAH, GA",956,713,521,139,.34720001
1997,"NEW YORK, NY","SEATTLE, WA",957,2402,994,381,.31459999
1998,"NEW YORK, NY","SEATTLE, WA",957,2402,1191,326,.3459
1999,"NEW YORK, NY","SEATTLE, WA",957,2402,1200,375,.31470001
2000,"NEW YORK, NY","SEATTLE, WA",957,2402,1287,416,.32679999
1997,"NEW YORK, NY","ST. LOUIS, MO",958,882,1145,271,.69029999
1998,"NEW YORK, NY","ST. LOUIS, MO",958,882,1212,273,.72750002
1999,"NEW YORK, NY","ST. LOUIS, MO",958,882,1163,294,.66400003
2000,"NEW YORK, NY","ST. LOUIS, MO",958,882,1198,310,.65300006
1997,"NEW YORK, NY","SYRACUSE, NY",959,198,435,141,.61900002
1998,"NEW YORK, NY","SYRACUSE, NY",959,198,363,138,.59610003
1999,"NEW YORK, NY","SYRACUSE, NY",959,198,320,155,.6221
2000,"NEW YORK, NY","SYRACUSE, NY",959,198,373,161,.67250001
1997,"NEW YORK, NY","TAMPA, FL",960,998,2770,160,.3847
1998,"NEW YORK, NY","TAMPA, FL",960,998,2781,156,.3328
1999,"NEW YORK, NY","TAMPA, FL",960,998,3232,143,.33360001
2000,"NEW YORK, NY","TAMPA, FL",960,998,3914,130,.25870001
1997,"NEW YORK, NY","TUCSON, AZ",961,2126,286,300,.36000001
1998,"NEW YORK, NY","TUCSON, AZ",961,2126,318,271,.39250001
1999,"NEW YORK, NY","TUCSON, AZ",961,2126,325,267,.30680001
2000,"NEW YORK, NY","TUCSON, AZ",961,2126,305,295,.3152
1997,"NEW YORK, NY","TULSA, OK",962,1226,200,245,.44549999
1998,"NEW YORK, NY","TULSA, OK",962,1226,201,263,.43349999
1999,"NEW YORK, NY","TULSA, OK",962,1226,159,323,.42069998
2000,"NEW YORK, NY","TULSA, OK",962,1226,185,321,.37459999
1997,"NEW YORK, NY","WASHINGTON, DC",963,214,5676,133,.45009997
1998,"NEW YORK, NY","WASHINGTON, DC",963,214,5937,129,.46939999
1999,"NEW YORK, NY","WASHINGTON, DC",963,214,6342,127,.40020001
2000,"NEW YORK, NY","WASHINGTON, DC",963,214,5889,133,.39040002
1997,"NEW YORK, NY","WEST PALM BEACH, FL",964,1024,3879,154,.3134
1998,"NEW YORK, NY","WEST PALM BEACH, FL",964,1024,4043,149,.29890001
1999,"NEW YORK, NY","WEST PALM BEACH, FL",964,1024,3768,160,.31799999
2000,"NEW YORK, NY","WEST PALM BEACH, FL",964,1024,4273,144,.31330001
1997,"NEWBURGH, NY","ORLANDO, FL",965,991,263,120,.63230002
1998,"NEWBURGH, NY","ORLANDO, FL",965,991,100,134,.67540002
1999,"NEWBURGH, NY","ORLANDO, FL",965,991,105,134,.50209999
2000,"NEWBURGH, NY","ORLANDO, FL",965,991,68,140,.6965
1997,"NEWBURGH, NY","RALEIGH/DURHAM, NC",966,463,167,156,.89879996
1998,"NEWBURGH, NY","RALEIGH/DURHAM, NC",966,463,162,181,.92879999
1999,"NEWBURGH, NY","RALEIGH/DURHAM, NC",966,463,201,158,.54519999
2000,"NEWBURGH, NY","RALEIGH/DURHAM, NC",966,463,151,146,.97050005
1997,"NORFOLK, VA","ORLANDO, FL",967,656,235,120,.40580001
1998,"NORFOLK, VA","ORLANDO, FL",967,656,190,123,.64069998
1999,"NORFOLK, VA","ORLANDO, FL",967,656,200,132,.51899999
2000,"NORFOLK, VA","ORLANDO, FL",967,656,225,124,.4659
1997,"NORFOLK, VA","SAN DIEGO, CA",968,2334,159,263,.41819999
1998,"NORFOLK, VA","SAN DIEGO, CA",968,2334,160,257,.34169999
1999,"NORFOLK, VA","SAN DIEGO, CA",968,2334,173,263,.3664
2000,"NORFOLK, VA","SAN DIEGO, CA",968,2334,195,273,.44310001
1997,"OAKLAND, CA","ONTARIO, CA",969,361,1523,64,.9896
1998,"OAKLAND, CA","ONTARIO, CA",969,361,1615,70,.97710001
1999,"OAKLAND, CA","ONTARIO, CA",969,361,1756,72,.97589993
2000,"OAKLAND, CA","ONTARIO, CA",969,361,1745,80,.97730005
1997,"OAKLAND, CA","PHOENIX, AZ",970,646,968,91,.64849997
1998,"OAKLAND, CA","PHOENIX, AZ",970,646,968,103,.67620003
1999,"OAKLAND, CA","PHOENIX, AZ",970,646,1105,98,.67070001
2000,"OAKLAND, CA","PHOENIX, AZ",970,646,1118,114,.6652
1997,"OAKLAND, CA","PORTLAND, OR",971,543,999,79,.53869998
1998,"OAKLAND, CA","PORTLAND, OR",971,543,1013,84,.57880002
1999,"OAKLAND, CA","PORTLAND, OR",971,543,1212,76,.54580003
2000,"OAKLAND, CA","PORTLAND, OR",971,543,1270,89,.55290002
1997,"OAKLAND, CA","RENO, NV",972,180,547,54,.99290001
1998,"OAKLAND, CA","RENO, NV",972,180,531,60,.9896
1999,"OAKLAND, CA","RENO, NV",972,180,543,58,.99000001
2000,"OAKLAND, CA","RENO, NV",972,180,518,65,.99010003
1997,"OAKLAND, CA","SALT LAKE CITY, UT",973,588,656,81,.55189997
1998,"OAKLAND, CA","SALT LAKE CITY, UT",973,588,542,95,.98940003
1999,"OAKLAND, CA","SALT LAKE CITY, UT",973,588,658,91,.98989999
2000,"OAKLAND, CA","SALT LAKE CITY, UT",973,588,680,98,.98589998
1997,"OAKLAND, CA","SAN DIEGO, CA",974,446,1695,66,.98089999
1998,"OAKLAND, CA","SAN DIEGO, CA",974,446,1831,73,.97029996
1999,"OAKLAND, CA","SAN DIEGO, CA",974,446,1922,80,.9576
2000,"OAKLAND, CA","SAN DIEGO, CA",974,446,2063,87,.9454
1997,"OAKLAND, CA","SANTA ANA, CA",975,371,1857,72,.65480006
1998,"OAKLAND, CA","SANTA ANA, CA",975,371,1936,79,.66240001
1999,"OAKLAND, CA","SANTA ANA, CA",975,371,2060,80,.61849999
2000,"OAKLAND, CA","SANTA ANA, CA",975,371,2153,88,.61650002
1997,"OAKLAND, CA","SEATTLE, WA",976,671,1572,81,.60820001
1998,"OAKLAND, CA","SEATTLE, WA",976,671,1533,85,.64819998
1999,"OAKLAND, CA","SEATTLE, WA",976,671,1918,80,.59619999
2000,"OAKLAND, CA","SEATTLE, WA",976,671,1957,97,.55779999
1997,"OAKLAND, CA","SPOKANE, WA",977,724,201,86,.77870005
1998,"OAKLAND, CA","SPOKANE, WA",977,724,192,96,.78790003
1999,"OAKLAND, CA","SPOKANE, WA",977,724,243,84,.79890001
2000,"OAKLAND, CA","SPOKANE, WA",977,724,240,104,.79720002
1997,"OAKLAND, CA","TUCSON, AZ",978,748,248,99,.79589999
1998,"OAKLAND, CA","TUCSON, AZ",978,748,262,113,.7665
1999,"OAKLAND, CA","TUCSON, AZ",978,748,222,115,.59080005
2000,"OAKLAND, CA","TUCSON, AZ",978,748,227,126,.63609999
1997,"OKLAHOMA CITY, OK","ORLANDO, FL",979,1071,162,142,.26610002
1998,"OKLAHOMA CITY, OK","ORLANDO, FL",979,1071,145,159,.2172
1999,"OKLAHOMA CITY, OK","ORLANDO, FL",979,1071,169,164,.27989998
2000,"OKLAHOMA CITY, OK","ORLANDO, FL",979,1071,168,167,.2343
1997,"OKLAHOMA CITY, OK","PHOENIX, AZ",980,833,275,130,.74629998
1998,"OKLAHOMA CITY, OK","PHOENIX, AZ",980,833,256,150,.81480002
1999,"OKLAHOMA CITY, OK","PHOENIX, AZ",980,833,263,153,.78750002
2000,"OKLAHOMA CITY, OK","PHOENIX, AZ",980,833,263,162,.8082
1997,"OKLAHOMA CITY, OK","SAN ANTONIO, TX",981,407,189,102,.72160006
1998,"OKLAHOMA CITY, OK","SAN ANTONIO, TX",981,407,172,109,.78500003
1999,"OKLAHOMA CITY, OK","SAN ANTONIO, TX",981,407,178,108,.63800001
2000,"OKLAHOMA CITY, OK","SAN ANTONIO, TX",981,407,163,115,.78260005
1997,"OKLAHOMA CITY, OK","SEATTLE, WA",982,1522,132,174,.31
1998,"OKLAHOMA CITY, OK","SEATTLE, WA",982,1522,125,181,.4276
1999,"OKLAHOMA CITY, OK","SEATTLE, WA",982,1522,148,166,.4479
2000,"OKLAHOMA CITY, OK","SEATTLE, WA",982,1522,142,182,.51109999
1997,"OKLAHOMA CITY, OK","ST. LOUIS, MO",983,462,334,75,.50800002
1998,"OKLAHOMA CITY, OK","ST. LOUIS, MO",983,462,350,74,.52469999
1999,"OKLAHOMA CITY, OK","ST. LOUIS, MO",983,462,336,71,.53930002
2000,"OKLAHOMA CITY, OK","ST. LOUIS, MO",983,462,316,86,.50959998
1997,"OMAHA, NE","ORLANDO, FL",984,1212,307,117,.24879999
1998,"OMAHA, NE","ORLANDO, FL",984,1212,324,112,.29549998
1999,"OMAHA, NE","ORLANDO, FL",984,1212,257,142,.30989999
2000,"OMAHA, NE","ORLANDO, FL",984,1212,270,149,.2827
1997,"OMAHA, NE","PHOENIX, AZ",985,1037,532,116,.55509996
1998,"OMAHA, NE","PHOENIX, AZ",985,1037,496,135,.54369998
1999,"OMAHA, NE","PHOENIX, AZ",985,1037,581,133,.56130004
2000,"OMAHA, NE","PHOENIX, AZ",985,1037,541,138,.52679998
1997,"OMAHA, NE","SAN DIEGO, CA",986,1316,130,146,.30629998
1998,"OMAHA, NE","SAN DIEGO, CA",986,1316,181,138,.51109999
1999,"OMAHA, NE","SAN DIEGO, CA",986,1316,148,156,.36380002
2000,"OMAHA, NE","SAN DIEGO, CA",986,1316,159,156,.37759998
1997,"OMAHA, NE","SAN FRANCISCO, CA",987,1435,146,165,.45159999
1998,"OMAHA, NE","SAN FRANCISCO, CA",987,1435,183,157,.611
1999,"OMAHA, NE","SAN FRANCISCO, CA",987,1435,148,175,.57139999
2000,"OMAHA, NE","SAN FRANCISCO, CA",987,1435,129,173,.45270002
1997,"OMAHA, NE","SEATTLE, WA",988,1370,133,188,.29770002
1998,"OMAHA, NE","SEATTLE, WA",988,1370,155,168,.45730001
1999,"OMAHA, NE","SEATTLE, WA",988,1370,166,164,.48529997
2000,"OMAHA, NE","SEATTLE, WA",988,1370,151,175,.398
1997,"OMAHA, NE","ST. LOUIS, MO",989,342,353,67,.50849998
1998,"OMAHA, NE","ST. LOUIS, MO",989,342,435,76,.55049998
1999,"OMAHA, NE","ST. LOUIS, MO",989,342,434,71,.51370001
2000,"OMAHA, NE","ST. LOUIS, MO",989,342,369,82,.5316
1997,"OMAHA, NE","WASHINGTON, DC",990,1013,224,181,.64219999
1998,"OMAHA, NE","WASHINGTON, DC",990,1013,242,187,.63590002
1999,"OMAHA, NE","WASHINGTON, DC",990,1013,253,189,.6358
2000,"OMAHA, NE","WASHINGTON, DC",990,1013,267,206,.63529998
1997,"ONTARIO, CA","PHOENIX, AZ",991,325,1440,58,.79320002
1998,"ONTARIO, CA","PHOENIX, AZ",991,325,1493,62,.81389999
1999,"ONTARIO, CA","PHOENIX, AZ",991,325,1638,60,.8046
2000,"ONTARIO, CA","PHOENIX, AZ",991,325,1495,68,.78740001
1997,"ONTARIO, CA","PORTLAND, OR",992,838,493,115,.69160002
1998,"ONTARIO, CA","PORTLAND, OR",992,838,515,121,.74989998
1999,"ONTARIO, CA","PORTLAND, OR",992,838,528,123,.71139997
2000,"ONTARIO, CA","PORTLAND, OR",992,838,537,132,.6868
1997,"ONTARIO, CA","RENO, NV",993,394,333,68,.55309999
1998,"ONTARIO, CA","RENO, NV",993,394,275,87,.82599998
1999,"ONTARIO, CA","RENO, NV",993,394,231,91,.86940002
2000,"ONTARIO, CA","RENO, NV",993,394,286,95,.91019994
1997,"ONTARIO, CA","SACRAMENTO, CA",994,389,1560,61,.9817
1998,"ONTARIO, CA","SACRAMENTO, CA",994,389,1715,70,.96589994
1999,"ONTARIO, CA","SACRAMENTO, CA",994,389,1737,77,.95789999
2000,"ONTARIO, CA","SACRAMENTO, CA",994,389,1891,82,.96800005
1997,"ONTARIO, CA","SALT LAKE CITY, UT",995,558,426,87,.76499999
1998,"ONTARIO, CA","SALT LAKE CITY, UT",995,558,418,96,.73110002
1999,"ONTARIO, CA","SALT LAKE CITY, UT",995,558,375,105,.72760004
2000,"ONTARIO, CA","SALT LAKE CITY, UT",995,558,450,100,.70949996
1997,"ONTARIO, CA","SAN FRANCISCO, CA",996,363,762,75,.96790004
1998,"ONTARIO, CA","SAN FRANCISCO, CA",996,363,664,77,.97379994
1999,"ONTARIO, CA","SAN FRANCISCO, CA",996,363,609,84,.97890002
2000,"ONTARIO, CA","SAN FRANCISCO, CA",996,363,542,96,.98620003
1997,"ONTARIO, CA","SAN JOSE, CA",997,333,934,64,.98769999
1998,"ONTARIO, CA","SAN JOSE, CA",997,333,958,71,.98210001
1999,"ONTARIO, CA","SAN JOSE, CA",997,333,1000,73,.97900003
2000,"ONTARIO, CA","SAN JOSE, CA",997,333,1000,82,.97800004
1997,"ONTARIO, CA","SEATTLE, WA",998,956,758,116,.71109998
1998,"ONTARIO, CA","SEATTLE, WA",998,956,721,122,.78209996
1999,"ONTARIO, CA","SEATTLE, WA",998,956,735,128,.74160004
2000,"ONTARIO, CA","SEATTLE, WA",998,956,776,139,.71779996
1997,"ONTARIO, CA","ST. LOUIS, MO",999,1549,170,183,.48689997
1998,"ONTARIO, CA","ST. LOUIS, MO",999,1549,171,208,.48349997
1999,"ONTARIO, CA","ST. LOUIS, MO",999,1549,184,195,.45229998
2000,"ONTARIO, CA","ST. LOUIS, MO",999,1549,198,197,.4797
1997,"ORLANDO, FL","PHILADELPHIA, PA",1000,861,1704,129,.84269994
1998,"ORLANDO, FL","PHILADELPHIA, PA",1000,861,1687,138,.84790003
1999,"ORLANDO, FL","PHILADELPHIA, PA",1000,861,1559,151,.79040003
2000,"ORLANDO, FL","PHILADELPHIA, PA",1000,861,2230,127,.74430001
1997,"ORLANDO, FL","PHOENIX, AZ",1001,1849,459,181,.27779999
1998,"ORLANDO, FL","PHOENIX, AZ",1001,1849,468,182,.32509997
1999,"ORLANDO, FL","PHOENIX, AZ",1001,1849,617,166,.26389998
2000,"ORLANDO, FL","PHOENIX, AZ",1001,1849,575,177,.33419999
1997,"ORLANDO, FL","PITTSBURGH, PA",1002,834,575,156,.89669997
1998,"ORLANDO, FL","PITTSBURGH, PA",1002,834,654,148,.87
1999,"ORLANDO, FL","PITTSBURGH, PA",1002,834,632,155,.85420001
2000,"ORLANDO, FL","PITTSBURGH, PA",1002,834,797,148,.88089997
1997,"ORLANDO, FL","PORTLAND, OR",1003,2537,249,205,.35799998
1998,"ORLANDO, FL","PORTLAND, OR",1003,2537,305,184,.33110002
1999,"ORLANDO, FL","PORTLAND, OR",1003,2537,309,182,.25889999
2000,"ORLANDO, FL","PORTLAND, OR",1003,2537,326,190,.31099999
1997,"ORLANDO, FL","PROVIDENCE, RI",1004,1073,1017,102,.5029
1998,"ORLANDO, FL","PROVIDENCE, RI",1004,1073,976,111,.40630001
1999,"ORLANDO, FL","PROVIDENCE, RI",1004,1073,970,114,.45860001
2000,"ORLANDO, FL","PROVIDENCE, RI",1004,1073,1083,125,.49849999
1997,"ORLANDO, FL","RALEIGH/DURHAM, NC",1005,534,458,117,.47369999
1998,"ORLANDO, FL","RALEIGH/DURHAM, NC",1005,534,510,113,.66370004
1999,"ORLANDO, FL","RALEIGH/DURHAM, NC",1005,534,857,81,.50060004
2000,"ORLANDO, FL","RALEIGH/DURHAM, NC",1005,534,788,92,.40619999
1997,"ORLANDO, FL","RICHMOND, VA",1006,668,244,131,.35139999
1998,"ORLANDO, FL","RICHMOND, VA",1006,668,221,126,.44709998
1999,"ORLANDO, FL","RICHMOND, VA",1006,668,156,170,.4955
2000,"ORLANDO, FL","RICHMOND, VA",1006,668,191,168,.41060001
1997,"ORLANDO, FL","ROCHESTER, NY",1007,1034,347,121,.48980001
1998,"ORLANDO, FL","ROCHESTER, NY",1007,1034,440,103,.56459999
1999,"ORLANDO, FL","ROCHESTER, NY",1007,1034,345,121,.73570001
2000,"ORLANDO, FL","ROCHESTER, NY",1007,1034,308,131,.53939998
1997,"ORLANDO, FL","SACRAMENTO, CA",1008,2412,178,193,.30290002
1998,"ORLANDO, FL","SACRAMENTO, CA",1008,2412,181,199,.31650001
1999,"ORLANDO, FL","SACRAMENTO, CA",1008,2412,178,195,.34150001
2000,"ORLANDO, FL","SACRAMENTO, CA",1008,2412,195,211,.26199999
1997,"ORLANDO, FL","SALT LAKE CITY, UT",1009,1930,459,141,.53279996
1998,"ORLANDO, FL","SALT LAKE CITY, UT",1009,1930,387,171,.65980005
1999,"ORLANDO, FL","SALT LAKE CITY, UT",1009,1930,377,181,.53850001
2000,"ORLANDO, FL","SALT LAKE CITY, UT",1009,1930,401,184,.66870004
1997,"ORLANDO, FL","SAN ANTONIO, TX",1010,1041,319,112,.34810001
1998,"ORLANDO, FL","SAN ANTONIO, TX",1010,1041,253,148,.34380001
1999,"ORLANDO, FL","SAN ANTONIO, TX",1010,1041,264,154,.37200001
2000,"ORLANDO, FL","SAN ANTONIO, TX",1010,1041,271,162,.44580001
1997,"ORLANDO, FL","SAN DIEGO, CA",1011,2151,261,224,.32499999
1998,"ORLANDO, FL","SAN DIEGO, CA",1011,2151,237,225,.34310001
1999,"ORLANDO, FL","SAN DIEGO, CA",1011,2151,287,208,.26770002
2000,"ORLANDO, FL","SAN DIEGO, CA",1011,2151,326,202,.25330001
1997,"ORLANDO, FL","SAN FRANCISCO, CA",1012,2446,576,259,.3202
1998,"ORLANDO, FL","SAN FRANCISCO, CA",1012,2446,532,274,.4393
1999,"ORLANDO, FL","SAN FRANCISCO, CA",1012,2446,548,266,.45360002
2000,"ORLANDO, FL","SAN FRANCISCO, CA",1012,2446,640,270,.40889999
1997,"ORLANDO, FL","SAN JOSE, CA",1013,2423,177,262,.2712
1998,"ORLANDO, FL","SAN JOSE, CA",1013,2423,201,265,.25690001
1999,"ORLANDO, FL","SAN JOSE, CA",1013,2423,246,251,.26429999
2000,"ORLANDO, FL","SAN JOSE, CA",1013,2423,273,251,.27779999
1997,"ORLANDO, FL","SANTA ANA, CA",1014,2191,153,249,.35740003
1998,"ORLANDO, FL","SANTA ANA, CA",1014,2191,158,239,.3154
1999,"ORLANDO, FL","SANTA ANA, CA",1014,2191,136,273,.32080001
2000,"ORLANDO, FL","SANTA ANA, CA",1014,2191,123,294,.2992
1997,"ORLANDO, FL","SEATTLE, WA",1015,2555,488,187,.26820001
1998,"ORLANDO, FL","SEATTLE, WA",1015,2555,487,189,.2489
1999,"ORLANDO, FL","SEATTLE, WA",1015,2555,582,181,.2393
2000,"ORLANDO, FL","SEATTLE, WA",1015,2555,535,198,.2061
1997,"ORLANDO, FL","ST. LOUIS, MO",1016,880,541,147,.61339998
1998,"ORLANDO, FL","ST. LOUIS, MO",1016,880,603,158,.63459998
1999,"ORLANDO, FL","ST. LOUIS, MO",1016,880,711,138,.66290003
2000,"ORLANDO, FL","ST. LOUIS, MO",1016,880,638,171,.56800002
1997,"ORLANDO, FL","SYRACUSE, NY",1017,1053,399,120,.4461
1998,"ORLANDO, FL","SYRACUSE, NY",1017,1053,445,110,.62770003
1999,"ORLANDO, FL","SYRACUSE, NY",1017,1053,460,120,.639
2000,"ORLANDO, FL","SYRACUSE, NY",1017,1053,505,121,.55419999
1997,"ORLANDO, FL","TOLEDO, OH",1018,921,149,114,.56870002
1998,"ORLANDO, FL","TOLEDO, OH",1018,921,72,112,.33990002
1999,"ORLANDO, FL","TOLEDO, OH",1018,921,47,152,.45349997
2000,"ORLANDO, FL","TOLEDO, OH",1018,921,141,115,.42770001
1997,"ORLANDO, FL","WASHINGTON, DC",1019,758,1444,135,.59900004
1998,"ORLANDO, FL","WASHINGTON, DC",1019,758,1698,121,.5072
1999,"ORLANDO, FL","WASHINGTON, DC",1019,758,1898,114,.42200002
2000,"ORLANDO, FL","WASHINGTON, DC",1019,758,1876,131,.39259997
1997,"PHILADELPHIA, PA","PHOENIX, AZ",1020,2076,541,291,.45130002
1998,"PHILADELPHIA, PA","PHOENIX, AZ",1020,2076,593,260,.45249999
1999,"PHILADELPHIA, PA","PHOENIX, AZ",1020,2076,568,281,.42860001
2000,"PHILADELPHIA, PA","PHOENIX, AZ",1020,2076,648,282,.49669999
1997,"PHILADELPHIA, PA","PITTSBURGH, PA",1021,267,908,158,.98710001
1998,"PHILADELPHIA, PA","PITTSBURGH, PA",1021,267,924,167,.96839994
1999,"PHILADELPHIA, PA","PITTSBURGH, PA",1021,267,852,184,.9874
2000,"PHILADELPHIA, PA","PITTSBURGH, PA",1021,267,775,218,.9878
1997,"PHILADELPHIA, PA","PORTLAND, ME",1022,365,113,190,.94620001
1998,"PHILADELPHIA, PA","PORTLAND, ME",1022,365,138,188,.95120001
1999,"PHILADELPHIA, PA","PORTLAND, ME",1022,365,153,193,.91390002
2000,"PHILADELPHIA, PA","PORTLAND, ME",1022,365,152,220,.95699996
1997,"PHILADELPHIA, PA","PORTLAND, OR",1023,2412,135,337,.40270001
1998,"PHILADELPHIA, PA","PORTLAND, OR",1023,2412,125,353,.40470001
1999,"PHILADELPHIA, PA","PORTLAND, OR",1023,2412,118,364,.3664
2000,"PHILADELPHIA, PA","PORTLAND, OR",1023,2412,128,362,.35909998
1997,"PHILADELPHIA, PA","RALEIGH/DURHAM, NC",1024,336,437,187,.68610001
1998,"PHILADELPHIA, PA","RALEIGH/DURHAM, NC",1024,336,454,193,.73550004
1999,"PHILADELPHIA, PA","RALEIGH/DURHAM, NC",1024,336,476,192,.73699999
2000,"PHILADELPHIA, PA","RALEIGH/DURHAM, NC",1024,336,541,188,.62830001
1997,"PHILADELPHIA, PA","RICHMOND, VA",1025,198,168,258,.98900002
1998,"PHILADELPHIA, PA","RICHMOND, VA",1025,198,157,258,.99379998
1999,"PHILADELPHIA, PA","RICHMOND, VA",1025,198,170,250,.98470002
2000,"PHILADELPHIA, PA","RICHMOND, VA",1025,198,150,291,.98620003
1997,"PHILADELPHIA, PA","ROCHESTER, NY",1026,257,193,203,.95109999
1998,"PHILADELPHIA, PA","ROCHESTER, NY",1026,257,186,197,.96900004
1999,"PHILADELPHIA, PA","ROCHESTER, NY",1026,257,174,204,.97180003
2000,"PHILADELPHIA, PA","ROCHESTER, NY",1026,257,160,233,.97080004
1997,"PHILADELPHIA, PA","SALT LAKE CITY, UT",1027,1928,167,279,.66210002
1998,"PHILADELPHIA, PA","SALT LAKE CITY, UT",1027,1928,185,280,.64629996
1999,"PHILADELPHIA, PA","SALT LAKE CITY, UT",1027,1928,143,315,.71839994
2000,"PHILADELPHIA, PA","SALT LAKE CITY, UT",1027,1928,194,290,.73940003
1997,"PHILADELPHIA, PA","SAN DIEGO, CA",1028,2371,328,314,.43979999
1998,"PHILADELPHIA, PA","SAN DIEGO, CA",1028,2371,357,303,.42119998
1999,"PHILADELPHIA, PA","SAN DIEGO, CA",1028,2371,339,312,.3973
2000,"PHILADELPHIA, PA","SAN DIEGO, CA",1028,2371,465,316,.505
1997,"PHILADELPHIA, PA","SAN FRANCISCO, CA",1029,2522,837,404,.41259998
1998,"PHILADELPHIA, PA","SAN FRANCISCO, CA",1029,2522,884,372,.39720002
1999,"PHILADELPHIA, PA","SAN FRANCISCO, CA",1029,2522,910,392,.36480001
2000,"PHILADELPHIA, PA","SAN FRANCISCO, CA",1029,2522,1214,364,.4138
1997,"PHILADELPHIA, PA","SANTA ANA, CA",1030,2380,191,336,.32169998
1998,"PHILADELPHIA, PA","SANTA ANA, CA",1030,2380,165,355,.26359999
1999,"PHILADELPHIA, PA","SANTA ANA, CA",1030,2380,155,369,.2383
2000,"PHILADELPHIA, PA","SANTA ANA, CA",1030,2380,153,371,.2481
1997,"PHILADELPHIA, PA","SARASOTA, FL",1031,958,135,135,.53180003
1998,"PHILADELPHIA, PA","SARASOTA, FL",1031,958,91,152,.58579999
1999,"PHILADELPHIA, PA","SARASOTA, FL",1031,958,82,180,.56990004
2000,"PHILADELPHIA, PA","SARASOTA, FL",1031,958,53,172,.49689999
1997,"PHILADELPHIA, PA","SEATTLE, WA",1032,2380,298,368,.46150002
1998,"PHILADELPHIA, PA","SEATTLE, WA",1032,2380,317,333,.50630003
1999,"PHILADELPHIA, PA","SEATTLE, WA",1032,2380,339,328,.5402
2000,"PHILADELPHIA, PA","SEATTLE, WA",1032,2380,477,318,.59599996
1997,"PHILADELPHIA, PA","ST. LOUIS, MO",1033,813,309,299,.83879995
1998,"PHILADELPHIA, PA","ST. LOUIS, MO",1033,813,390,257,.62159997
1999,"PHILADELPHIA, PA","ST. LOUIS, MO",1033,813,392,274,.54320002
