Date,state,LaborForce,UnemploymentRate
2015-11-01,Ohio,5700315,4.8
2015-11-01,Oklahoma,1832474,4.5
2015-11-01,Oregon,2005356,5.2
2015-11-01,Pennsylvania,6433854,5.2
2015-11-01,Rhode island,553122,5.5
2015-11-01,South Carolina,2279461,5.5
2015-11-01,South Dakota,450056,2.9
2015-11-01,Tennessee,3073995,5
2015-11-01,Texas,13135543,4.5
2015-11-01,Utah,1478590,3.6
2015-11-01,Vermont,343170,3.4
2015-11-01,Virginia,4207928,4.1
2015-11-01,Washington,3571004,5.6
2015-11-01,West Virginia,780239,6.4
2015-11-01,Wisconsin,3106162,4.3
2015-11-01,Wyoming,304054,4.7
2015-12-01,Alabama,2164212,6
2015-12-01,Alaska,363123,6.7
2015-12-01,Arizona,3181208,5.7
2015-12-01,Arkansas,1338709,4.3
2015-12-01,California,18966230,5.7
2015-12-01,Colorado,2846469,3.5
2015-12-01,Connecticut,1888469,5.6
2015-12-01,Delaware,472896,4.6
2015-12-01,Florida,9708918,5.1
2015-12-01,Georgia,4836190,5.6
2015-12-01,Hawaii,679099,3.1
2015-12-01,Idaho,802585,4
2015-12-01,Illinois,6560144,6.1
2015-12-01,Indiana,3307528,4.6
2015-12-01,Iowa,1702422,3.7
2015-12-01,Kansas,1489807,3.9
2015-12-01,Kentucky,1987162,5.3
2015-12-01,Louisiana,2142787,6.1
2015-12-01,Maine,681821,3.9
2015-12-01,Maryland,3160146,4.7
2015-12-01,Massachusetts,3585704,4.4
2015-12-01,Michigan,4787566,4.9
2015-12-01,Minnesota,3016108,3.7
2015-12-01,Mississippi,1275573,6.2
2015-12-01,Missouri,3082376,4.4
2015-12-01,Montana,520327,4.2
2015-12-01,Nebraska,1009640,3.1
2015-12-01,Nevada,1421019,6.3
2015-12-01,New Hampshire,743012,2.9
2015-12-01,New Mexico,927360,6.6
2015-12-01,New York,9683783,4.9
2015-12-01,New jersey,4532336,5.1
2015-12-01,North Carolina,4805667,5.4
2015-12-01,North Dakota,413386,3
2015-12-01,Ohio,5714833,4.9
2015-12-01,Oklahoma,1833796,4.6
2015-12-01,Oregon,2013727,5.1
2015-12-01,Pennsylvania,6444964,5.2
2015-12-01,Rhode island,553314,5.5
2015-12-01,South Carolina,2284066,5.5
2015-12-01,South Dakota,450348,2.9
2015-12-01,Tennessee,3083259,4.9
2015-12-01,Texas,13168859,4.5
2015-12-01,Utah,1482830,3.6
2015-12-01,Vermont,343279,3.4
2015-12-01,Virginia,4212681,4.1
2015-12-01,Washington,3583080,5.6
2015-12-01,West Virginia,780948,6.4
2015-12-01,Wisconsin,3112505,4.3
2015-12-01,Wyoming,303992,4.9
2016-01-01,Alabama,2166738,6
2016-01-01,Alaska,363116,6.7
2016-01-01,Arizona,3189617,5.7
2016-01-01,Arkansas,1339612,4.2
2016-01-01,California,18998578,5.7
2016-01-01,Colorado,2854824,3.5
2016-01-01,Connecticut,1890386,5.5
2016-01-01,Delaware,473470,4.6
2016-01-01,Florida,9734045,5
2016-01-01,Georgia,4853592,5.5
2016-01-01,Hawaii,679663,3.1
2016-01-01,Idaho,804372,4
2016-01-01,Illinois,6575193,6.1
2016-01-01,Indiana,3319337,4.6
2016-01-01,Iowa,1702859,3.6
2016-01-01,Kansas,1489683,3.9
2016-01-01,Kentucky,1991326,5.3
2016-01-01,Louisiana,2142546,6.1
2016-01-01,Maine,683181,3.9
2016-01-01,Maryland,3162842,4.6
2016-01-01,Massachusetts,3589877,4.3
2016-01-01,Michigan,4802047,4.9
2016-01-01,Minnesota,3021121,3.7
2016-01-01,Mississippi,1277009,6.2
2016-01-01,Missouri,3084925,4.4
2016-01-01,Montana,520800,4.2
2016-01-01,Nebraska,1009749,3
2016-01-01,Nevada,1421843,6.2
2016-01-01,New Hampshire,743851,2.9
2016-01-01,New Mexico,927982,6.6
2016-01-01,New York,9693829,4.9
2016-01-01,New jersey,4535191,5
2016-01-01,North Carolina,4817070,5.3
2016-01-01,North Dakota,413707,3.1
2016-01-01,Ohio,5727886,4.9
2016-01-01,Oklahoma,1834586,4.6
2016-01-01,Oregon,2021679,5.1
2016-01-01,Pennsylvania,6454136,5.3
2016-01-01,Rhode island,553510,5.5
2016-01-01,South Carolina,2287911,5.4
2016-01-01,South Dakota,450580,2.9
2016-01-01,Tennessee,3091912,4.8
2016-01-01,Texas,13199516,4.5
2016-01-01,Utah,1487244,3.6
2016-01-01,Vermont,343459,3.3
2016-01-01,Virginia,4217199,4.1
2016-01-01,Washington,3594774,5.5
2016-01-01,West Virginia,781676,6.4
2016-01-01,Wisconsin,3118110,4.2
2016-01-01,Wyoming,303985,5.1
2016-02-01,Alabama,2168221,6
2016-02-01,Alaska,363130,6.8
2016-02-01,Arizona,3197499,5.6
2016-02-01,Arkansas,1340145,4.1
2016-02-01,California,19023416,5.6
2016-02-01,Colorado,2862563,3.4
2016-02-01,Connecticut,1892490,5.5
2016-02-01,Delaware,473846,4.5
2016-02-01,Florida,9754183,5
2016-02-01,Georgia,4868903,5.5
2016-02-01,Hawaii,680224,3
2016-02-01,Idaho,806036,3.9
2016-02-01,Illinois,6583442,6.1
2016-02-01,Indiana,3328010,4.7
2016-02-01,Iowa,1702464,3.6
2016-02-01,Kansas,1489031,3.9
2016-02-01,Kentucky,1994325,5.2
2016-02-01,Louisiana,2141486,6.1
2016-02-01,Maine,684810,3.8
2016-02-01,Maryland,3164812,4.5
2016-02-01,Massachusetts,3593476,4.2
2016-02-01,Michigan,4813551,4.9
2016-02-01,Minnesota,3024783,3.7
2016-02-01,Mississippi,1277417,6.1
2016-02-01,Missouri,3085884,4.4
2016-02-01,Montana,521085,4.2
2016-02-01,Nebraska,1009754,3.1
2016-02-01,Nevada,1422516,6.1
2016-02-01,New Hampshire,744615,2.8
2016-02-01,New Mexico,928496,6.6
2016-02-01,New York,9693731,4.8
2016-02-01,New jersey,4536386,5.1
2016-02-01,North Carolina,4825860,5.2
2016-02-01,North Dakota,413977,3.2
2016-02-01,Ohio,5736558,5
2016-02-01,Oklahoma,1834349,4.7
2016-02-01,Oregon,2028874,5
2016-02-01,Pennsylvania,6459118,5.3
2016-02-01,Rhode island,553636,5.4
2016-02-01,South Carolina,2290566,5.4
2016-02-01,South Dakota,450750,2.8
2016-02-01,Tennessee,3099359,4.7
2016-02-01,Texas,13225462,4.5
2016-02-01,Utah,1491665,3.6
2016-02-01,Vermont,343678,3.3
2016-02-01,Virginia,4220658,4
2016-02-01,Washington,3605078,5.5
2016-02-01,West Virginia,782132,6.4
2016-02-01,Wisconsin,3122453,4.1
2016-02-01,Wyoming,303954,5.3
2016-03-01,Alabama,2168546,5.9
2016-03-01,Alaska,363143,6.8
2016-03-01,Arizona,3204221,5.5
2016-03-01,Arkansas,1340420,4.1
2016-03-01,California,19039622,5.6
2016-03-01,Colorado,2869340,3.4
2016-03-01,Connecticut,1894859,5.4
2016-03-01,Delaware,474044,4.5
2016-03-01,Florida,9768958,4.9
2016-03-01,Georgia,4881584,5.4
2016-03-01,Hawaii,680867,3
2016-03-01,Idaho,807562,3.9
2016-03-01,Illinois,6583314,6.1
2016-03-01,Indiana,3332963,4.7
2016-03-01,Iowa,1701402,3.6
2016-03-01,Kansas,1487951,3.9
2016-03-01,Kentucky,1996590,5.1
2016-03-01,Louisiana,2139109,6.1
2016-03-01,Maine,686607,3.8
2016-03-01,Maryland,3166166,4.5
2016-03-01,Massachusetts,3596491,4.1
2016-03-01,Michigan,4821499,4.9
2016-03-01,Minnesota,3027140,3.7
2016-03-01,Mississippi,1277117,6
2016-03-01,Missouri,3085501,4.4
2016-03-01,Montana,521224,4.2
2016-03-01,Nebraska,1009636,3.1
2016-03-01,Nevada,1423328,6
2016-03-01,New Hampshire,745256,2.8
2016-03-01,New Mexico,928859,6.6
2016-03-01,New York,9684423,4.8
2016-03-01,New jersey,4535566,5.1
2016-03-01,North Carolina,4831662,5.2
2016-03-01,North Dakota,414185,3.2
2016-03-01,Ohio,5739612,5
2016-03-01,Oklahoma,1833117,4.8
2016-03-01,Oregon,2035128,5
2016-03-01,Pennsylvania,6459360,5.3
2016-03-01,Rhode island,553693,5.4
2016-03-01,South Carolina,2291990,5.3
2016-03-01,South Dakota,450917,2.9
2016-03-01,Tennessee,3105920,4.7
2016-03-01,Texas,13246777,4.5
2016-03-01,Utah,1495989,3.6
2016-03-01,Vermont,343933,3.3
2016-03-01,Virginia,4223019,4
2016-03-01,Washington,3613596,5.5
2016-03-01,West Virginia,782190,6.4
2016-03-01,Wisconsin,3125488,4.1
2016-03-01,Wyoming,303790,5.5
2016-04-01,Alabama,2168384,5.9
2016-04-01,Alaska,363128,6.8
2016-04-01,Arizona,3209737,5.5
2016-04-01,Arkansas,1340694,4
2016-04-01,California,19051354,5.5
2016-04-01,Colorado,2875495,3.4
2016-04-01,Connecticut,1897560,5.3
2016-04-01,Delaware,474111,4.5
2016-04-01,Florida,9781523,4.8
2016-04-01,Georgia,4892523,5.4
2016-04-01,Hawaii,681655,3
2016-04-01,Idaho,809051,3.9
2016-04-01,Illinois,6576574,6
2016-04-01,Indiana,3334891,4.7
2016-04-01,Iowa,1700094,3.6
2016-04-01,Kansas,1486698,4
2016-04-01,Kentucky,1999149,5.1
2016-04-01,Louisiana,2135735,6.1
2016-04-01,Maine,688452,3.8
2016-04-01,Maryland,3167571,4.4
2016-04-01,Massachusetts,3599500,4
2016-04-01,Michigan,4827114,4.9
2016-04-01,Minnesota,3028832,3.8
2016-04-01,Mississippi,1276703,6
2016-04-01,Missouri,3084709,4.5
2016-04-01,Montana,521327,4.2
2016-04-01,Nebraska,1009453,3.1
2016-04-01,Nevada,1424533,5.9
2016-04-01,New Hampshire,745870,2.9
2016-04-01,New Mexico,929129,6.7
2016-04-01,New York,9671293,4.8
2016-04-01,New jersey,4533694,5.1
2016-04-01,North Carolina,4835707,5.1
2016-04-01,North Dakota,414358,3.2
2016-04-01,Ohio,5738636,5
2016-04-01,Oklahoma,1831412,4.8
2016-04-01,Oregon,2040554,5
2016-04-01,Pennsylvania,6456623,5.4
2016-04-01,Rhode island,553738,5.4
2016-04-01,South Carolina,2292767,5.2
2016-04-01,South Dakota,451158,2.9
2016-04-01,Tennessee,3112711,4.7
2016-04-01,Texas,13266124,4.5
2016-04-01,Utah,1500288,3.5
2016-04-01,Vermont,344210,3.3
2016-04-01,Virginia,4225403,4
2016-04-01,Washington,3620786,5.4
2016-04-01,West Virginia,781963,6.3
2016-04-01,Wisconsin,3127726,4.1
2016-04-01,Wyoming,303401,5.6
2016-05-01,Alabama,2168867,5.8
2016-05-01,Alaska,363067,6.9
2016-05-01,Arizona,3214844,5.4
2016-05-01,Arkansas,1341223,4
2016-05-01,California,19065156,5.5
2016-05-01,Colorado,2881818,3.4
2016-05-01,Connecticut,1900634,5.3
2016-05-01,Delaware,474086,4.5
2016-05-01,Florida,9797113,4.8
2016-05-01,Georgia,4903819,5.3
2016-05-01,Hawaii,682657,3
2016-05-01,Idaho,810579,3.8
2016-05-01,Illinois,6566854,5.9
2016-05-01,Indiana,3335032,4.6
2016-05-01,Iowa,1698950,3.7
2016-05-01,Kansas,1485611,4
2016-05-01,Kentucky,2002952,5.1
2016-05-01,Louisiana,2132036,6.1
2016-05-01,Maine,690297,3.8
2016-05-01,Maryland,3169805,4.4
2016-05-01,Massachusetts,3603159,3.9
2016-05-01,Michigan,4832414,4.9
2016-05-01,Minnesota,3030721,3.8
2016-05-01,Mississippi,1276791,5.9
2016-05-01,Missouri,3084398,4.6
2016-05-01,Montana,521453,4.2
2016-05-01,Nebraska,1009323,3.1
2016-05-01,Nevada,1426295,5.8
2016-05-01,New Hampshire,746519,2.9
2016-05-01,New Mexico,929360,6.7
2016-05-01,New York,9661160,4.8
2016-05-01,New jersey,4532105,5.1
2016-05-01,North Carolina,4840217,5
2016-05-01,North Dakota,414519,3.2
2016-05-01,Ohio,5736590,5
2016-05-01,Oklahoma,1829780,4.9
2016-05-01,Oregon,2045414,5
2016-05-01,Pennsylvania,6453909,5.4
2016-05-01,Rhode island,553827,5.4
2016-05-01,South Carolina,2293375,5.1
2016-05-01,South Dakota,451494,2.9
2016-05-01,Tennessee,3120872,4.7
2016-05-01,Texas,13286617,4.6
2016-05-01,Utah,1504752,3.5
2016-05-01,Vermont,344481,3.3
2016-05-01,Virginia,4229290,4
2016-05-01,Washington,3627599,5.4
2016-05-01,West Virginia,781756,6.2
2016-05-01,Wisconsin,3129801,4.1
2016-05-01,Wyoming,302749,5.6
2016-06-01,Alabama,2170437,5.8
2016-06-01,Alaska,362974,6.9
2016-06-01,Arizona,3220217,5.4
2016-06-01,Arkansas,1342026,4
2016-06-01,California,19082915,5.5
2016-06-01,Colorado,2888818,3.4
2016-06-01,Connecticut,1903861,5.2
2016-06-01,Delaware,473982,4.5
2016-06-01,Florida,9818190,4.8
2016-06-01,Georgia,4916680,5.3
2016-06-01,Hawaii,683850,3
2016-06-01,Idaho,812222,3.8
2016-06-01,Illinois,6556383,5.9
2016-06-01,Indiana,3333935,4.5
2016-06-01,Iowa,1697954,3.7
2016-06-01,Kansas,1484847,4.1
2016-06-01,Kentucky,2008078,5.1
2016-06-01,Louisiana,2128210,6.1
2016-06-01,Maine,692104,3.9
2016-06-01,Maryland,3173074,4.4
2016-06-01,Massachusetts,3607475,3.8
2016-06-01,Michigan,4838198,4.9
2016-06-01,Minnesota,3033239,3.8
2016-06-01,Mississippi,1277652,5.9
2016-06-01,Missouri,3084323,4.7
2016-06-01,Montana,521576,4.2
2016-06-01,Nebraska,1009219,3.1
2016-06-01,Nevada,1428524,5.8
2016-06-01,New Hampshire,747095,2.9
2016-06-01,New Mexico,929466,6.7
2016-06-01,New York,9656897,4.8
2016-06-01,New jersey,4530971,5.1
2016-06-01,North Carolina,4846568,5
2016-06-01,North Dakota,414656,3.1
2016-06-01,Ohio,5735290,5
2016-06-01,Oklahoma,1828486,4.9
2016-06-01,Oregon,2049889,5
2016-06-01,Pennsylvania,6452786,5.4
2016-06-01,Rhode island,553925,5.3
2016-06-01,South Carolina,2293809,5
2016-06-01,South Dakota,451886,3
2016-06-01,Tennessee,3130549,4.7
2016-06-01,Texas,13308254,4.6
2016-06-01,Utah,1509389,3.5
2016-06-01,Vermont,344716,3.3
2016-06-01,Virginia,4235054,4.1
2016-06-01,Washington,3634480,5.4
2016-06-01,West Virginia,781766,6.1
2016-06-01,Wisconsin,3131899,4.1
2016-06-01,Wyoming,301839,5.5
2016-07-01,Alabama,2172918,5.8
2016-07-01,Alaska,362901,7
2016-07-01,Arizona,3226395,5.3
2016-07-01,Arkansas,1342926,3.9
2016-07-01,California,19103647,5.5
2016-07-01,Colorado,2896488,3.3
2016-07-01,Connecticut,1906918,5.1
2016-07-01,Delaware,473826,4.5
2016-07-01,Florida,9844722,4.8
2016-07-01,Georgia,4931371,5.3
2016-07-01,Hawaii,685061,3
2016-07-01,Idaho,813918,3.8
2016-07-01,Illinois,6546561,5.8
2016-07-01,Indiana,3331846,4.4
2016-07-01,Iowa,1696882,3.7
2016-07-01,Kansas,1484435,4.1
2016-07-01,Kentucky,2013977,5.1
2016-07-01,Louisiana,2124325,6.1
2016-07-01,Maine,693820,3.9
2016-07-01,Maryland,3177308,4.4
2016-07-01,Massachusetts,3612256,3.7
2016-07-01,Michigan,4844616,5
2016-07-01,Minnesota,3036531,3.9
2016-07-01,Mississippi,1279022,5.8
2016-07-01,Missouri,3083872,4.8
2016-07-01,Montana,521691,4.2
2016-07-01,Nebraska,1009036,3.1
2016-07-01,Nevada,1430927,5.7
2016-07-01,New Hampshire,747522,2.9
2016-07-01,New Mexico,929428,6.8
2016-07-01,New York,9657971,4.9
2016-07-01,New jersey,4530152,5
2016-07-01,North Carolina,4855005,5
2016-07-01,North Dakota,414739,3.1
2016-07-01,Ohio,5735528,5
2016-07-01,Oklahoma,1827741,4.9
2016-07-01,Oregon,2054016,4.9
2016-07-01,Pennsylvania,6453104,5.5
2016-07-01,Rhode island,553953,5.3
2016-07-01,South Carolina,2294123,4.9
2016-07-01,South Dakota,452265,3
2016-07-01,Tennessee,3141039,4.7
2016-07-01,Texas,13330303,4.7
2016-07-01,Utah,1514057,3.4
2016-07-01,Vermont,344904,3.2
2016-07-01,Virginia,4242427,4.1
2016-07-01,Washington,3641115,5.3
2016-07-01,West Virginia,781962,6.1
2016-07-01,Wisconsin,3133839,4
2016-07-01,Wyoming,300776,5.4
2016-08-01,Alabama,2175777,5.8
2016-08-01,Alaska,362878,7
2016-08-01,Arizona,3233493,5.3
2016-08-01,Arkansas,1343759,3.9
2016-08-01,California,19124648,5.4
2016-08-01,Colorado,2904307,3.3
2016-08-01,Connecticut,1909661,5
2016-08-01,Delaware,473685,4.5
2016-08-01,Florida,9874732,4.8
2016-08-01,Georgia,4947161,5.3
2016-08-01,Hawaii,686121,2.9
2016-08-01,Idaho,815540,3.7
2016-08-01,Illinois,6538260,5.7
2016-08-01,Indiana,3329135,4.3
2016-08-01,Iowa,1695452,3.6
2016-08-01,Kansas,1484219,4.1
2016-08-01,Kentucky,2019860,5.1
2016-08-01,Louisiana,2120372,6.1
2016-08-01,Maine,695358,3.9
2016-08-01,Maryland,3182340,4.4
2016-08-01,Massachusetts,3617304,3.7
2016-08-01,Michigan,4851400,5
2016-08-01,Minnesota,3040371,4
2016-08-01,Mississippi,1280427,5.8
2016-08-01,Missouri,3082274,4.8
2016-08-01,Montana,521820,4.1
2016-08-01,Nebraska,1008728,3.1
2016-08-01,Nevada,1433243,5.6
2016-08-01,New Hampshire,747756,2.9
2016-08-01,New Mexico,929251,6.8
2016-08-01,New York,9661489,4.9
2016-08-01,New jersey,4529680,5
2016-08-01,North Carolina,4864641,5
2016-08-01,North Dakota,414751,3
2016-08-01,Ohio,5737661,5
2016-08-01,Oklahoma,1827457,4.9
2016-08-01,Oregon,2057691,4.8
2016-08-01,Pennsylvania,6453783,5.5
2016-08-01,Rhode island,553870,5.2
2016-08-01,South Carolina,2294503,4.8
2016-08-01,South Dakota,452573,3.1
2016-08-01,Tennessee,3150985,4.7
2016-08-01,Texas,13352052,4.7
2016-08-01,Utah,1518583,3.4
2016-08-01,Vermont,345052,3.2
2016-08-01,Virginia,4250580,4.2
2016-08-01,Washington,3647259,5.2
2016-08-01,West Virginia,782116,6
2016-08-01,Wisconsin,3135245,4
2016-08-01,Wyoming,299709,5.3
2016-09-01,Alabama,2178442,5.9
2016-09-01,Alaska,362921,7
2016-09-01,Arizona,3241377,5.2
2016-09-01,Arkansas,1344498,3.9
2016-09-01,California,19143818,5.4
2016-09-01,Colorado,2911768,3.2
2016-09-01,Connecticut,1912208,5
2016-09-01,Delaware,473660,4.5
2016-09-01,Florida,9905728,4.8
2016-09-01,Georgia,4962915,5.3
2016-09-01,Hawaii,686987,2.9
2016-09-01,Idaho,817033,3.7
2016-09-01,Illinois,6531412,5.7
2016-09-01,Indiana,3326399,4.3
2016-09-01,Iowa,1693515,3.6
2016-09-01,Kansas,1483980,4.2
2016-09-01,Kentucky,2025109,5.1
2016-09-01,Louisiana,2116739,6.1
2016-09-01,Maine,696616,3.8
2016-09-01,Maryland,3187949,4.4
2016-09-01,Massachusetts,3622622,3.7
2016-09-01,Michigan,4858532,5.1
2016-09-01,Minnesota,3044319,4
2016-09-01,Mississippi,1281520,5.7
2016-09-01,Missouri,3079067,4.8
2016-09-01,Montana,521992,4.1
2016-09-01,Nebraska,1008360,3.1
2016-09-01,Nevada,1435422,5.5
2016-09-01,New Hampshire,747751,2.9
2016-09-01,New Mexico,928910,6.7
2016-09-01,New York,9664658,4.9
2016-09-01,New jersey,4529695,4.9
2016-09-01,North Carolina,4874491,5.1
2016-09-01,North Dakota,414711,3
2016-09-01,Ohio,5741938,5.1
2016-09-01,Oklahoma,1827273,4.9
2016-09-01,Oregon,2060883,4.7
2016-09-01,Pennsylvania,6453935,5.5
2016-09-01,Rhode island,553705,5.1
2016-09-01,South Carolina,2295363,4.7
2016-09-01,South Dakota,452792,3.1
2016-09-01,Tennessee,3159278,4.8
2016-09-01,Texas,13373379,4.7
2016-09-01,Utah,1522863,3.3
2016-09-01,Vermont,345144,3.2
2016-09-01,Virginia,4258581,4.2
2016-09-01,Washington,3653042,5.1
2016-09-01,West Virginia,781943,6
2016-09-01,Wisconsin,3136035,4
2016-09-01,Wyoming,298771,5.1
2016-10-01,Alabama,2180219,5.9
2016-10-01,Alaska,363025,7
2016-10-01,Arizona,3249602,5.2
2016-10-01,Arkansas,1345050,3.8
2016-10-01,California,19158646,5.4
2016-10-01,Colorado,2918450,3.1
2016-10-01,Connecticut,1914623,4.9
2016-10-01,Delaware,473827,4.5
2016-10-01,Florida,9934862,4.8
2016-10-01,Georgia,4977222,5.4
2016-10-01,Hawaii,687643,2.9
2016-10-01,Idaho,818322,3.6
2016-10-01,Illinois,6524246,5.6
2016-10-01,Indiana,3323493,4.2
2016-10-01,Iowa,1691005,3.6
2016-10-01,Kansas,1483479,4.1
2016-10-01,Kentucky,2029376,5.2
2016-10-01,Louisiana,2113727,6
2016-10-01,Maine,697507,3.7
2016-10-01,Maryland,3193500,4.4
2016-10-01,Massachusetts,3628128,3.7
2016-10-01,Michigan,4864749,5.1
2016-10-01,Minnesota,3047551,4
2016-10-01,Mississippi,1282023,5.6
2016-10-01,Missouri,3073912,4.7
2016-10-01,Montana,522176,4
2016-10-01,Nebraska,1007929,3.1
2016-10-01,Nevada,1437551,5.5
2016-10-01,New Hampshire,747505,2.8
2016-10-01,New Mexico,928434,6.7
2016-10-01,New York,9664875,4.9
2016-10-01,New jersey,4529314,4.9
2016-10-01,North Carolina,4883241,5.1
2016-10-01,North Dakota,414646,2.9
2016-10-01,Ohio,5747142,5.2
2016-10-01,Oklahoma,1826806,4.9
2016-10-01,Oregon,2063593,4.6
2016-10-01,Pennsylvania,6452410,5.5
2016-10-01,Rhode island,553476,5
2016-10-01,South Carolina,2296747,4.7
2016-10-01,South Dakota,452923,3.1
2016-10-01,Tennessee,3165206,4.8
2016-10-01,Texas,13393398,4.8
2016-10-01,Utah,1526795,3.3
2016-10-01,Vermont,345151,3.2
2016-10-01,Virginia,4265432,4.2
2016-10-01,Washington,3658283,5.1
2016-10-01,West Virginia,781304,5.9
2016-10-01,Wisconsin,3136044,3.9
2016-10-01,Wyoming,298019,5
2016-11-01,Alabama,2180900,5.8
2016-11-01,Alaska,363136,7
2016-11-01,Arizona,3258043,5.2
2016-11-01,Arkansas,1345558,3.8
2016-11-01,California,19170812,5.4
2016-11-01,Colorado,2924511,3
2016-11-01,Connecticut,1917215,4.9
2016-11-01,Delaware,474221,4.6
2016-11-01,Florida,9962343,4.7
2016-11-01,Georgia,4989945,5.4
2016-11-01,Hawaii,688141,2.8
2016-11-01,Idaho,819463,3.6
2016-11-01,Illinois,6516121,5.5
2016-11-01,Indiana,3320659,4.1
2016-11-01,Iowa,1688209,3.5
2016-11-01,Kansas,1482646,4.1
2016-11-01,Kentucky,2033098,5.2
2016-11-01,Louisiana,2111648,5.9
2016-11-01,Maine,698055,3.6
2016-11-01,Maryland,3198761,4.4
2016-11-01,Massachusetts,3633941,3.8
2016-11-01,Michigan,4869189,5.2
2016-11-01,Minnesota,3049841,4
2016-11-01,Mississippi,1282184,5.6
2016-11-01,Missouri,3067552,4.5
2016-11-01,Montana,522355,4
2016-11-01,Nebraska,1007475,3.1
2016-11-01,Nevada,1439790,5.4
2016-11-01,New Hampshire,747109,2.8
2016-11-01,New Mexico,928042,6.7
2016-11-01,New York,9663461,4.9
2016-11-01,New jersey,4528191,4.8
2016-11-01,North Carolina,4890879,5.1
2016-11-01,North Dakota,414609,2.9
2016-11-01,Ohio,5752379,5.2
2016-11-01,Oklahoma,1826142,4.8
2016-11-01,Oregon,2066371,4.4
2016-11-01,Pennsylvania,6449805,5.4
2016-11-01,Rhode island,553237,4.8
2016-11-01,South Carolina,2298642,4.6
2016-11-01,South Dakota,453029,3.1
2016-11-01,Tennessee,3169167,4.7
2016-11-01,Texas,13413543,4.8
2016-11-01,Utah,1530534,3.3
2016-11-01,Vermont,345103,3.2
2016-11-01,Virginia,4271482,4.1
2016-11-01,Washington,3663402,5
2016-11-01,West Virginia,780366,5.7
2016-11-01,Wisconsin,3135726,3.8
2016-11-01,Wyoming,297392,5
2016-12-01,Alabama,2180371,5.7
2016-12-01,Alaska,363186,7
2016-12-01,Arizona,3266355,5.2
2016-12-01,Arkansas,1346290,3.7
2016-12-01,California,19183170,5.3
2016-12-01,Colorado,2930522,2.9
2016-12-01,Connecticut,1920153,4.9
2016-12-01,Delaware,474810,4.6
2016-12-01,Florida,9989172,4.7
2016-12-01,Georgia,5001459,5.3
2016-12-01,Hawaii,688523,2.8
2016-12-01,Idaho,820615,3.5
2016-12-01,Illinois,6507556,5.4
2016-12-01,Indiana,3318440,4
2016-12-01,Iowa,1685543,3.5
2016-12-01,Kansas,1481576,4
2016-12-01,Kentucky,2036692,5.2
2016-12-01,Louisiana,2110645,5.9
2016-12-01,Maine,698375,3.5
2016-12-01,Maryland,3203653,4.4
2016-12-01,Massachusetts,3640083,3.8
2016-12-01,Michigan,4871565,5.1
2016-12-01,Minnesota,3051601,3.9
2016-12-01,Mississippi,1282283,5.5
2016-12-01,Missouri,3061540,4.3
2016-12-01,Montana,522559,4
2016-12-01,Nebraska,1007108,3.1
2016-12-01,Nevada,1442279,5.3
2016-12-01,New Hampshire,746661,2.8
2016-12-01,New Mexico,927861,6.6
2016-12-01,New York,9663730,4.8
2016-12-01,New jersey,4526537,4.7
2016-12-01,North Carolina,4897899,5
2016-12-01,North Dakota,414644,2.8
2016-12-01,Ohio,5757254,5.2
2016-12-01,Oklahoma,1825560,4.7
2016-12-01,Oregon,2069893,4.3
2016-12-01,Pennsylvania,6447352,5.3
2016-12-01,Rhode island,553037,4.7
2016-12-01,South Carolina,2300911,4.6
2016-12-01,South Dakota,453187,3.2
2016-12-01,Tennessee,3171911,4.7
2016-12-01,Texas,13435106,4.8
2016-12-01,Utah,1534329,3.3
2016-12-01,Vermont,345024,3.1
